Gene,Count
NM_001346401,2
NM_001346399,2
NR_104270,2
NM_015174,2
NR_146579,2
NM_001042413,13
NM_152629,6
NM_001346403,1
NM_001256238,1
NM_001346404,1
NR_027018,1
NM_001346405,1
NR_027016,1
NM_014489,1
NR_144430,1
NR_144428,1
NR_144429,1
NM_001256240,1
NR_104272,1
NM_001256239,1
NR_045929,1
NM_174956,1
NM_174957,1
NM_174954,1
NM_174955,1
NM_174953,1
NM_174958,1
NM_005173,1
NM_001206491,1
NM_020746,1
NR_037921,1
NM_001385663,1
NM_001085401,4
NR_104463,4
NR_104464,4
NM_006117,4
NR_028588,4
NM_001166010,4
NM_206836,4
NM_002120,3
NR_120632,4
NM_001318064,5
NM_001033,5
NM_001116,5
NM_001257999,5
NM_001330063,5
NM_016376,5
NR_047571,5
NM_030662,4
NR_103764,1
NR_037177,3
NR_037178,3
NM_000593,2
NM_001292022,2
NM_006120,3
NM_001330193,1
NM_001318065,1
NM_001270691,1
NM_175842,1
NM_175841,1
NM_175840,1
NM_175839,1
NM_177998,1
NM_018833,3
NM_000544,2
NM_001290043,2
NM_001079653,7
NM_003342,2
NM_133475,1
NM_000678,1
NM_005755,1
NM_017816,3
NM_001145725,3
NM_005104,4
NM_001242525,5
NM_001242524,5
NR_108040,2
NM_001098814,5
NM_001323667,5
NM_001323668,5
NR_036489,5
NM_002800,1
NM_001291986,3
NM_001113182,3
NM_001199455,3
NM_001199456,1
NM_002121,2
NM_001372011,2
NM_020209,2
NR_138481,1
NM_001330625,1
NM_145291,1
NM_033554,2
NR_001435,5
NM_001330429,1
NM_024333,1
NM_002118,1
NR_125790,2
NR_149146,2
NR_149145,2
NM_001320449,2
NM_182538,2
NM_001199943,2
NM_003025,2
NM_001199944,2
NM_080679,7
NM_080681,7
NM_080680,7
NM_001318918,1
NM_032575,1
NR_110901,1
NM_001164674,5
NM_001164675,5
NM_182760,5
NM_001040101,1
NM_001287763,1
NM_001287764,1
NR_167932,1
NM_001382227,1
NR_167933,1
NM_014392,1
NM_001382228,1
NM_002119,1
NM_001201479,3
NM_001201473,3
NM_024535,3
NM_001201472,3
NM_001351729,3
NM_001124758,2
NM_005483,2
NM_001346282,5
NM_001346281,5
NR_144414,5
NM_016930,5
NM_001346300,2
NR_108055,2
NR_108054,2
NM_020375,2
NM_001291989,2
NM_021976,2
NM_001270401,2
NM_001105538,1
NM_014520,1
NM_025241,1
NM_001171091,1
NM_001289175,2
NM_001289176,2
NM_001289174,2
NM_022553,2
NR_027088,1
NM_022551,2
NM_001286516,1
NM_001135110,1
NM_005147,1
NM_032631,1
NM_001001520,1
NM_001348169,1
NM_004170,1
NM_001351994,1
NM_020677,1
NM_001351995,1
NM_001351996,1
NM_001305141,1
NM_001305142,1
NR_147845,1
NM_001013706,1
NR_147025,1
NM_002222,5
NM_001378452,5
NM_001099952,5
NM_001168272,5
NR_037888,2
NM_002931,1
NM_001163771,1
NR_148444,1
NR_148445,1
NM_001353491,1
NR_148443,1
NM_001353485,1
NM_001353484,1
NR_148446,1
NM_001353486,1
NM_001039395,1
NM_001353487,1
NM_001353489,1
NM_001353490,1
NR_148448,1
NR_148447,1
NM_001353488,1
NM_001346156,1
NM_001346153,1
NR_144380,1
NR_144379,1
NM_001304811,1
NM_001346155,1
NM_001352962,1
NM_001346157,1
NR_144382,1
NM_020374,1
NM_001145011,1
NM_001001683,1
NM_001305000,1
NM_152430,1
NM_001371301,1
NM_001080121,1
NM_183079,1
NM_001080123,1
NM_000311,1
NM_001271561,1
NM_001080122,1
NM_018836,3
NM_001042478,3
NM_001368125,3
NM_001145338,1
NM_005453,1
NM_001037165,3
NM_001384608,5
NM_021801,5
NM_005002,3
NM_001242929,1
NM_001324130,1
NM_001308089,1
NR_040252,1
NM_001324129,1
NM_133450,1
NM_001321236,3
NM_170663,3
NM_015716,3
NM_001024937,3
NM_153827,3
NR_125892,2
NM_004824,2
NM_001368127,2
NM_001368126,2
NM_139170,2
NM_014737,2
NM_170774,2
NR_037903,2
NR_125915,2
NR_125916,2
NR_125893,1
NR_072989,1
NM_198403,1
NM_001100600,1
NM_001270375,1
NM_002705,1
NM_015015,8
NM_001370093,8
NM_001370094,8
NM_203327,1
NM_005116,1
NM_032973,23
NR_126015,11
NR_126016,3
NR_126017,3
NM_001322194,7
NM_001322195,7
NM_001322198,7
NM_001322199,7
NM_001322196,7
NM_004972,7
NM_001353,2
NM_003670,1
NR_015449,2
NR_023385,2
NR_023384,2
NM_001004755,1
NM_000217,1
NM_014692,4
NM_001304284,5
NM_014519,1
NM_001320953,1
NR_126018,1
NR_126019,1
NM_205845,1
NM_001354,1
NM_001321027,1
NM_004505,4
NM_018401,16
NM_001306082,16
NM_001345969,16
NR_026994,2
NM_001322204,4
NM_001001916,2
NM_001330987,4
NR_134266,1
NR_134856,6
NM_001318783,6
NM_001204513,1
NM_021163,1
NM_001204456,1
NM_001253908,1
NR_145505,1
NM_001348221,1
NR_038913,1
NM_032530,1
NR_146900,1
NM_001330986,1
NM_001009925,1
NM_014145,1
NM_001009924,1
NM_001330985,1
NM_001330984,1
NM_001009923,1
NR_136935,6
NM_139056,6
NM_001164841,4
NR_104417,4
NR_104418,4
NM_020408,4
NM_001318782,4
NM_001330553,4
NM_001145194,4
NM_003818,1
NM_018184,3
NR_034163,2
NM_007179,2
NM_001164840,1
NM_001291581,1
NM_004703,1
NM_001083585,1
NM_001291582,1
NM_001318872,17
NM_001374878,17
NM_001375260,17
NM_001375259,17
NM_001375258,17
NM_001375257,17
NM_001374879,17
NM_001374875,17
NM_006567,17
NM_001374876,17
NM_001374877,17
NM_134441,1
NM_005059,1
NM_001329191,1
NM_001320653,2
NM_002532,2
NM_002850,2
NM_130853,2
NM_130854,2
NM_130855,2
NM_001080495,5
NR_120476,2
NR_120477,2
NM_001199699,3
NM_020162,3
NM_018465,1
NR_038321,4
NM_001005567,4
NM_015325,3
NM_001033053,3
NM_033004,3
NM_033006,3
NM_014922,3
NM_033007,3
NM_001384702,6
NM_001384683,6
NM_001384698,6
NM_001384703,6
NM_001384705,6
NM_001384699,6
NM_001384701,6
NM_001384706,6
NM_001384700,6
NM_001384704,6
NM_001281535,6
NM_001384691,6
NM_001384689,6
NM_001384693,6
NM_001384692,6
NM_001384697,6
NM_001281534,6
NM_001384696,6
NM_001384695,6
NM_001330557,6
NM_001384685,6
NM_012307,6
NM_001384682,6
NM_001384686,6
NM_001384687,6
NM_001384694,6
NM_001281533,5
NM_001384690,3
NM_001384688,3
NM_001384684,3
NM_001047160,1
NR_015406,1
NR_126519,1
NR_126518,1
NR_126517,1
NM_001363441,3
NM_001367781,3
NM_001367780,3
NM_024963,3
NM_025239,3
NM_019593,3
NM_001321213,2
NM_001363442,2
NM_145053,1
NR_133006,1
NM_001102654,1
NM_001166136,4
NM_147127,4
NM_003088,3
NM_020829,6
NM_001135920,6
NM_001206557,6
NM_001003819,3
NM_001320572,3
NM_001201339,3
NM_002967,3
NM_001201338,3
NM_001320571,3
NM_001201340,3
NR_134491,2
NR_110842,1
NM_207111,4
NM_207116,4
NM_001377156,4
NR_024581,1
NR_037164,1
NM_024701,1
NM_033034,1
NM_033093,1
NM_033092,1
NM_001278597,13
NM_001364791,13
NM_001278596,13
NR_040000,4
NM_001276480,2
NM_001276479,2
NM_004793,2
NR_076392,2
NM_001306090,3
NM_153717,3
NM_001306092,2
NR_046834,1
NM_006074,2
NM_001199573,2
NM_001321784,1
NM_001321783,1
NM_001321785,1
NM_017782,1
NM_152784,1
NM_001303478,2
NM_001303477,2
NM_152504,2
NM_001303479,1
NR_110580,1
NM_024896,1
NM_001115156,2
NM_001494,2
NM_004558,1
NM_020742,13
NM_001282146,13
NM_181332,13
NM_001282145,13
NM_001014809,6
NM_001288661,5
NM_001313,5
NM_001288662,5
NR_110740,2
NM_001382749,2
NM_001382750,2
NM_001382748,2
NR_023382,3
NM_005511,2
NM_001080209,1
NM_001193375,1
NM_001819,1
NM_019046,2
NM_001005165,1
NM_001017921,1
NM_001291593,2
NR_111987,2
NM_001291594,2
NM_015102,2
NM_001017969,1
NM_001009943,1
NM_001009941,1
NM_007322,1
NM_001300865,1
NM_003624,1
NM_007320,1
NM_015939,1
NM_001281467,1
NM_001099433,10
NR_136154,1
NM_001322007,1
NM_001322005,1
NM_001322013,1
NM_000535,1
NM_001322011,1
NM_001322009,1
NM_001322015,1
NM_001322010,1
NM_001322014,1
NM_001322004,1
NM_001322008,1
NM_001322006,1
NM_001322012,1
NM_001322003,1
NM_001365765,18
NM_001365769,18
NR_158609,18
NR_158610,18
NM_173464,18
NM_001365768,18
NM_001365770,18
NR_158611,18
NM_001330559,18
NM_134433,3
NM_000635,3
NM_152611,1
NM_001199861,5
NR_026832,3
NM_144720,9
NM_001306133,9
NM_001306134,9
NM_001271700,2
NM_001134335,2
NM_014413,2
NM_001308243,2
NM_000417,2
NM_001308242,2
NM_000552,11
NM_001142333,61
NM_018723,61
NM_001364800,61
NM_001308117,61
NM_001365767,17
NM_017671,2
NM_172130,3
NM_003636,3
NM_001199860,3
NM_001199862,3
NM_001199863,3
NM_001365766,15
NM_022573,1
NM_000129,12
NM_032172,6
NM_001365764,6
NM_032905,2
NM_001145547,2
NM_001289180,6
NM_030924,6
NM_001289178,6
NM_001321384,6
NM_001289177,6
NM_001289179,6
NM_015557,7
NR_037863,2
NM_001367580,6
NM_004227,6
NM_001367581,6
NM_001367582,2
NM_001323016,3
NR_136554,3
NM_001145443,3
NM_001282630,3
NM_005934,2
NM_001314047,1
NM_001314044,1
NM_001199641,1
NM_033439,1
NM_001199640,1
NM_001314048,1
NM_001314046,1
NM_001314045,1
NM_032127,1
NM_001098794,1
NM_006005,3
NM_001145853,3
NR_136159,3
NM_001322043,3
NM_001172574,3
NM_001172575,3
NM_001363980,6
NM_024596,6
NM_001322042,6
NM_001363979,5
NM_001322045,3
NM_001363545,2
NR_001536,3
NR_003590,3
NM_001024598,1
NM_007274,2
NM_181864,2
NM_181865,2
NM_181866,2
NM_001206996,2
NM_001206994,5
NM_001206995,4
NM_020416,2
NM_001363388,2
NM_181876,2
NR_028351,2
NM_001330312,2
NM_001769,2
NM_001285402,2
NM_001033054,2
NM_001033055,2
NM_001285400,2
NM_014336,2
NM_001285401,2
NM_001285399,2
NM_133492,2
NM_001285403,1
NM_001367474,1
NM_031475,1
NM_001367473,1
NR_026970,4
NM_001100603,1
NM_006854,1
NR_125386,3
NR_046386,1
NM_152896,1
NM_001323267,4
NM_001323265,4
NM_001282645,4
NM_001242413,4
NM_001282644,4
NM_006257,4
NM_001323266,4
NM_012192,1
NR_147087,2
NR_147088,2
NM_014804,2
NR_147086,2
NM_001351225,2
NR_109953,1
NM_001265594,1
NM_001042664,1
NM_001042665,1
NM_001265593,1
NM_198681,2
NM_001042663,1
NM_001265592,1
NM_020631,1
NM_144666,3
NM_173589,1
NR_120518,3
NM_001145118,2
NM_000170,4
NM_001242,1
NR_015382,1
NM_024654,1
NM_001292038,1
NM_015274,1
NR_024423,1
NR_024424,1
NM_018361,1
NM_001330332,1
NM_177540,2
NM_138697,2
NR_037947,1
NM_001193455,1
NM_017755,1
NM_004271,2
NM_001134387,1
NM_001134388,1
NM_018106,1
NM_001134389,1
NR_163912,1
NM_001371293,1
NM_001371292,1
NM_001371296,1
NM_001371298,1
NM_001371299,1
NM_001371294,1
NR_163913,1
NM_001371297,1
NM_001371295,1
NR_036503,1
NR_036502,1
NM_001278442,1
NM_001014795,1
NM_001278441,1
NM_001014794,1
NM_004517,1
NM_014865,2
NR_136739,2
NM_001324322,2
NM_001324323,2
NM_001047,2
NM_001303039,1
NM_024067,1
NM_000391,1
NM_001289973,1
NM_207411,1
NR_120634,1
NM_003737,1
NM_006170,1
NM_001033714,1
NM_001258309,1
NM_001258310,1
NM_001258308,1
NM_001353135,1
NM_001353140,1
NM_001353139,1
NM_001353137,1
NR_046398,1
NM_001353138,1
NM_199139,1
NM_001353134,1
NM_017523,1
NM_001353136,1
NM_018198,1
NR_110123,6
NM_006999,1
NM_001171805,1
NM_006956,1
NM_016265,1
NM_005218,1
NM_001146696,13
NM_020400,1
NM_001142961,1
NM_053285,1
NM_001366230,6
NM_001366231,6
NM_001080452,1
NM_020171,1
NR_110498,1
NR_110500,1
NR_148677,15
NM_001304339,15
NM_001304340,15
NM_001353999,15
NM_001354001,15
NM_015061,15
NM_001354000,15
NR_148678,15
NR_148679,15
NM_001353997,15
NR_148680,15
NM_001146695,12
NM_001353998,12
NR_130707,6
NM_001304341,5
NM_001127583,1
NM_016162,1
NM_001127585,1
NM_001127582,1
NM_001127584,1
NM_001127586,1
NR_002710,5
NR_104620,3
NR_110125,4
NM_014743,4
NM_001100590,4
NR_002217,3
NM_001039920,4
NM_001135734,4
NM_133476,4
NM_001258207,4
NM_001258206,4
NM_005428,4
NM_134259,4
NM_134258,4
NM_033284,4
NM_001099697,1
NM_173565,1
NM_001925,1
NM_001349612,34
NM_001349610,34
NM_001349608,34
NM_015215,34
NM_001349609,34
NR_126359,1
NM_000844,33
NM_181874,33
NM_001113361,3
NM_020773,3
NM_001330638,3
NR_149005,1
NM_001354854,1
NM_001146316,1
NM_032641,1
NM_001319670,1
NM_001142334,31
NM_182906,1
NM_001330070,1
NM_006344,1
NM_005559,7
NR_024075,1
NM_001135565,6
NM_012080,6
NM_001178136,6
NM_001178135,6
NM_080657,2
NM_001113363,2
NM_001286805,2
NM_001354830,2
NM_001354833,2
NM_001354832,2
NM_013249,2
NM_001354831,2
NM_001975,2
NM_152293,3
NM_176822,4
NM_001007026,1
NM_001940,1
NM_144614,2
NM_001349185,6
NM_001349181,6
NM_001349186,5
NM_014746,5
NM_001349184,5
NM_080548,2
NM_025196,1
NM_080549,1
NM_002831,1
NM_001320750,6
NM_001320751,6
NM_001320752,6
NM_001349182,3
NM_001349183,3
NM_001168344,5
NM_001003698,5
NM_001003699,5
NM_001003700,5
NM_015343,1
NM_001143775,1
NM_000208,6
NM_001079817,6
NR_110609,4
NM_000351,5
NR_028062,5
NR_027423,3
NM_001185022,1
NM_001185023,1
NM_001307,1
NM_201442,1
NM_001734,1
NM_001346850,1
NM_020777,21
NM_001733,1
NM_001354346,1
NM_015982,1
NM_001320753,2
NM_001320754,2
NM_020156,1
NM_001029880,8
NM_001018039,8
NM_014716,1
NM_001292008,1
NR_120448,1
NM_003144,1
NM_175733,9
NM_014718,1
NM_001251902,1
NM_003985,1
NM_205864,2
NM_001170692,2
NM_001170693,2
NM_001037668,1
NM_001040705,1
NM_001351124,1
NM_001131026,1
NM_001351131,1
NM_001351126,1
NM_001374646,1
NM_001351137,1
NM_001351135,1
NM_001300789,1
NM_001351127,1
NM_001374645,1
NM_001131025,1
NM_001374648,1
NM_000319,1
NM_001374647,1
NM_001351139,1
NM_001351138,1
NM_001351132,1
NM_001131023,1
NM_001374649,1
NM_001131024,1
NM_001351136,1
NM_001351130,1
NM_001351133,1
NM_001351128,1
NM_001351134,1
NM_001351140,1
NM_020899,2
NM_001128833,2
NM_020546,19
NM_031480,3
NM_001348194,3
NM_001037763,10
NM_145893,16
NM_145892,16
NM_145891,16
NM_000937,3
NM_001367823,7
NR_046343,1
NR_103855,2
NM_001080454,2
NM_015670,2
NR_037926,2
NM_001367824,4
NM_015318,4
NM_004415,2
NM_001319034,2
NM_001008844,2
NM_001351856,4
NM_003621,4
NM_001351855,4
NM_001351862,4
NM_001351854,4
NM_001351853,4
NR_147792,4
NM_001297650,2
NM_174941,2
NM_001303263,1
NM_001300881,1
NM_001270539,1
NM_080662,1
NR_038432,1
NR_046606,1
NM_198534,1
NR_163250,1
NM_001370077,1
NM_001370080,1
NM_001370076,1
NM_019005,1
NM_001370078,1
NM_030569,4
NM_032817,1
NM_001001851,4
NM_001351857,2
NM_001351859,2
NM_001351858,2
NM_001351861,2
NM_001351860,2
NM_001256568,2
NM_001105244,25
NM_002845,25
NM_006702,1
NM_001166112,1
NM_001166111,1
NM_001166113,1
NM_001166114,1
NM_001256569,1
NM_020877,4
NM_020902,1
NM_001080429,1
NM_001302349,8
NM_001302348,8
NM_001302350,8
NM_002947,4
NM_080389,1
NM_001040702,1
NM_001171155,1
NR_033242,1
NM_058203,1
NM_001081552,2
NM_001363726,1
NM_001127396,1
NM_006949,1
NR_073560,1
NM_001272034,1
NM_198185,1
NM_001349614,4
NM_001349623,4
NM_001349620,4
NM_001349621,4
NM_001349625,4
NM_001349617,4
NM_001349613,4
NM_001718,4
NM_001349619,3
NM_001349618,3
NM_001349622,3
NM_001349616,3
NM_001349615,3
NM_001349624,3
NM_001349626,3
NR_026892,2
NM_001134647,4
NM_198595,4
NM_001371091,4
NM_001371090,3
NM_002216,2
NM_001330111,2
NM_002002,1
NM_001220500,1
NR_027424,1
NM_012311,1
NR_045609,1
NM_001304566,1
NM_001644,1
NM_005889,1
NM_001005271,1
NM_005852,1
NM_001005273,1
NM_001289864,1
NM_001377275,1
NM_001289863,1
NM_016831,1
NM_001377276,1
NM_001289861,1
NM_001289862,1
NR_157168,1
NR_157176,1
NR_157171,1
NR_157169,1
NM_001364441,1
NR_157177,1
NR_157172,1
NR_157170,1
NR_134482,1
NR_157175,1
NR_134481,1
NR_157174,1
NR_134480,1
NM_001364442,1
NR_157173,1
NM_002454,1
NM_001364440,1
NR_157178,1
NM_024010,1
NR_037616,3
NM_001145549,1
NM_030810,1
NM_031923,3
NR_036678,1
NM_001371391,1
NM_001371390,1
NM_130441,1
NM_203503,1
NM_017545,1
NM_004650,1
NM_001142389,1
NM_001172672,1
NM_001130085,3
NM_001130087,3
NM_001130084,3
NM_032432,3
NM_001130083,3
NM_001130086,3
NM_001286688,2
NR_147089,3
NM_001286237,2
NM_001286236,2
NM_001286233,2
NM_153449,2
NM_001286234,2
NM_001286235,2
NM_001378145,15
NM_001378146,15
NM_001378142,15
NM_001378147,15
NM_001378143,15
NM_001378144,15
NM_021156,1
NR_110131,1
NR_110018,1
NM_001165960,1
NM_021628,1
NM_001369446,1
NM_006351,1
NM_018948,1
NR_015405,1
NM_001130088,1
NR_037618,1
NM_001135650,1
NM_138426,1
NM_003320,1
NM_006931,1
NR_034135,16
NM_004968,7
NM_001350826,7
NM_001350835,7
NM_001350831,7
NM_001276478,7
NM_001350824,7
NM_001350823,7
NM_001350821,7
NM_001350827,7
NM_001350828,7
NM_001136020,7
NR_146929,7
NR_146928,7
NR_146927,7
NR_146926,7
NM_001350838,7
NM_022307,7
NM_001350830,7
NM_001350837,7
NM_001350829,7
NM_001350820,7
NM_001350832,7
NM_001350833,7
NM_001350834,7
NM_001350836,7
NM_001350819,7
NM_001350825,7
NR_144485,5
NM_001346690,5
NM_001206672,5
NM_024557,5
NM_001135109,5
NM_001346691,5
NR_144497,5
NM_001206671,5
NM_001346692,5
NR_144484,5
NM_001346694,5
NM_001346693,5
NM_012393,2
NM_032447,5
NM_001321431,5
NM_015192,26
NM_182734,26
NR_163138,4
NM_001080826,4
NM_001369759,4
NM_018416,1
NM_018986,1
NM_001318480,1
NR_134639,1
NM_173728,1
NM_025014,1
NM_001270428,1
NR_073006,1
NM_002315,1
NR_033378,13
NR_039984,8
NR_125740,4
NM_002839,65
NM_001377946,18
NM_001378058,18
NM_001171025,18
NM_001377958,18
NM_001377947,18
NM_130391,15
NM_130392,14
NM_130393,14
NM_001040712,14
NR_026788,2
NM_030808,3
NM_001025579,3
NM_001330129,3
NR_152741,7
NR_024419,1
NM_001080397,2
NM_001379614,2
NM_001379615,2
NM_001379616,2
NM_001379618,2
NM_001379617,2
NM_001375785,5
NM_003501,5
NM_001101667,5
NM_001375784,5
NM_001375787,2
NM_001375786,2
NM_001375788,2
NM_001375790,2
NM_001375789,2
NM_001375783,2
NM_001256095,8
NM_005964,8
NM_001375266,8
NM_001256012,8
NR_135539,1
NM_005001,1
NR_120454,1
NR_024254,1
NM_198471,1
NM_012102,15
NM_001042681,15
NM_001042682,4
NM_001370476,2
NM_001142541,2
NM_015948,2
NR_109914,2
NR_163442,2
NM_001370477,2
NR_163441,2
NR_109913,2
NM_001370479,2
NM_001142540,2
NM_001370478,2
NM_001352388,8
NM_001352391,8
NM_001352389,8
NM_001352394,8
NM_001352392,8
NM_001352399,8
NM_001352395,8
NM_001352387,8
NM_001289059,8
NM_001352390,8
NM_001289058,8
NM_001352393,8
NM_030906,8
NM_001289061,8
NR_104213,3
NM_139314,3
NM_001039667,3
NR_038980,8
NR_038979,7
NM_152544,1
NM_001350233,1
NR_039989,1
NM_001352396,5
NM_001352398,5
NM_001352397,5
NM_004218,1
NM_152745,6
NM_000216,4
NR_024420,2
NM_001297418,2
NM_005968,2
NM_031203,2
NR_110257,1
NM_004225,1
NM_152599,1
NR_120598,1
NM_005418,6
NM_139157,6
NM_001376496,6
NM_001376495,6
NR_164822,6
NM_001376497,6
NR_164814,4
NR_164815,3
NM_001376498,3
NR_164818,3
NR_164821,3
NR_164819,3
NM_001376505,3
NM_001376504,3
NR_164817,3
NM_213618,3
NM_001376500,3
NM_001376501,3
NM_001376503,3
NM_001376506,3
NR_164820,3
NM_001376499,3
NR_164816,3
NM_001376502,2
NM_020661,1
NM_001330343,1
NM_001010855,1
NR_110865,1
NM_001290211,1
NM_001378205,3
NM_001378206,3
NM_001378207,3
NM_015210,3
NM_001378600,1
NM_001378599,1
NR_110154,2
NR_120590,2
NR_123733,1
NM_003480,1
NM_001297712,1
NM_001297709,1
NR_123734,1
NM_001297711,1
NM_001297710,1
NM_020686,5
NM_000663,5
NM_001142633,4
NM_001251853,4
NM_001251852,4
NM_001251855,4
NM_001251851,4
NM_014308,1
NR_110153,1
NM_001127448,4
NR_147945,3
NR_123740,3
NM_001348741,3
NR_145964,3
NM_001348739,3
NR_145965,3
NM_001348738,3
NM_001348743,3
NM_001348740,3
NM_001348742,3
NM_001306142,1
NR_109932,2
NM_001354638,3
NM_001354636,2
NM_153332,2
NM_001354635,2
NM_001352267,2
NM_001352268,2
NM_001352269,2
NM_001352270,2
NM_020734,2
NM_001352271,2
NR_147947,2
NR_147950,2
NR_147949,2
NR_147948,2
NR_147946,2
NM_001297776,2
NM_001348732,2
NM_001348736,2
NM_001348735,2
NM_001348731,2
NM_001348734,2
NM_020738,2
NM_001348729,2
NM_001348745,1
NM_020165,2
NR_131944,1
NM_020643,1
NM_000303,1
NM_004822,14
NM_144693,1
NR_135605,13
NM_001321265,13
NR_135604,13
NM_001321266,13
NR_135603,13
NR_135602,13
NR_135598,13
NR_135601,13
NM_001321267,13
NR_135600,13
NR_135599,13
NM_138799,13
NR_135606,13
NM_001201329,2
NM_024607,1
NM_020645,2
NM_144670,2
NM_001282424,2
NM_001321858,3
NR_135826,2
NM_003470,3
NM_001286458,2
NM_001286457,2
NM_024690,7
NM_001270502,1
NM_001270501,1
NM_001215,1
NM_001270500,1
NM_014850,17
NM_001033117,17
NM_003966,25
NR_125431,1
NM_001367977,5
NM_001330199,5
NM_020974,5
NM_001170690,5
NM_001377134,23
NM_207420,4
NM_004426,4
NM_000933,22
NM_001377142,22
NM_001377135,22
NM_001377143,22
NM_001377136,22
NM_182797,22
NM_001172646,22
NM_001328619,3
NM_001328621,2
NM_001328620,2
NM_003039,2
NM_001135585,2
NM_001329103,7
NR_137426,7
NR_137427,7
NM_001329102,7
NM_001329101,7
NM_021074,4
NR_110771,3
NR_110772,3
NM_001083625,8
NM_015208,8
NM_001204056,7
NM_005810,1
NM_001329099,1
NR_137428,1
NR_033656,12
NM_004853,12
NR_001547,1
NR_132742,2
NM_015213,5
NM_001348749,5
NM_001348750,5
NM_001243254,5
NR_145966,5
NR_034140,1
NM_014117,1
NM_001164471,7
NR_001553,3
NR_046300,2
NR_145468,2
NR_145470,2
NR_145460,2
NM_001347423,4
NM_001347425,4
NM_001347424,4
NM_000014,4
NR_145469,1
NR_132738,2
NR_120635,5
NM_020933,1
NM_001190791,1
NR_102435,1
NM_001242332,2
NM_001242330,2
NM_001242327,2
NM_001242326,2
NM_001256867,2
NM_001242328,2
NM_001242331,2
NM_001242329,2
NM_002864,3
NM_020648,3
NR_145461,2
NM_025106,4
NM_001135191,6
NM_003887,6
NM_015453,3
